,Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Propertycount,Type_h,Type_t,Type_u,Method_PI,Method_S,Method_SA,Method_SP,Method_VB,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria,Regionname_nan
20845,3.0,771000.0,25.2,3173.0,3.0,1.0,1.0,539.0,126.0,1969.0,8459.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20846,2.0,512000.0,12.1,3083.0,3.0,1.0,2.0,512.0,133.0,1970.0,1414.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20847,2.0,611500.0,6.4,3012.0,2.0,1.0,1.0,300.0,108.0,1950.0,3873.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20848,4.0,800000.0,17.2,3132.0,3.0,1.0,2.0,512.0,133.0,1970.0,6871.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20849,4.0,675000.0,34.1,3805.0,4.0,3.0,4.0,512.0,133.0,1980.0,9376.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20850,3.0,627500.0,22.7,3174.0,3.0,1.0,6.0,569.0,130.0,1959.0,11806.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20851,3.0,475000.0,12.0,3073.0,3.0,1.0,1.0,512.0,105.0,1990.0,21650.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20852,4.0,591000.0,20.6,3064.0,4.0,2.0,2.0,512.0,225.0,1995.0,5833.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20853,3.0,780500.0,22.2,3172.0,3.0,2.0,1.0,544.0,133.0,1970.0,4054.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20854,4.0,791000.0,16.5,3049.0,4.0,2.0,6.0,813.0,140.0,1960.0,2474.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20855,3.0,750000.0,23.2,3153.0,3.0,1.0,2.0,721.0,99.0,1965.0,5030.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20856,4.0,815000.0,35.2,3806.0,4.0,2.0,2.0,843.0,186.0,1994.0,17093.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20857,2.0,600000.0,27.0,3196.0,3.0,1.0,2.0,512.0,133.0,1970.0,3906.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20858,2.0,580000.0,27.0,3196.0,2.0,1.0,1.0,241.0,95.0,1998.0,2076.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20859,3.0,660000.0,27.0,3196.0,3.0,1.0,2.0,512.0,133.0,1970.0,2076.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20860,3.0,1011000.0,17.9,3192.0,3.0,2.0,2.0,512.0,161.0,2017.0,9758.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20861,3.0,1000000.0,17.5,3169.0,3.0,1.0,2.0,706.0,124.0,1960.0,4734.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20862,3.0,750000.0,17.5,3169.0,3.0,1.0,1.0,600.0,96.0,1960.0,4734.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20863,3.0,595000.0,20.6,3064.0,3.0,2.0,2.0,546.0,153.0,2009.0,15510.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20864,3.0,505000.0,20.6,3064.0,3.0,1.0,2.0,512.0,133.0,1970.0,15510.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20865,3.0,536000.0,20.6,3064.0,3.0,1.0,2.0,512.0,133.0,1970.0,15510.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20866,4.0,630000.0,20.6,3064.0,4.0,2.0,2.0,512.0,196.0,2014.0,15510.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20867,4.0,540000.0,20.6,3064.0,4.0,2.0,1.0,541.0,0.0,1995.0,15510.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20868,3.0,952000.0,23.0,3136.0,3.0,2.0,2.0,630.0,199.0,2010.0,1863.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20869,3.0,405000.0,27.7,3427.0,3.0,1.0,1.0,553.0,133.0,1970.0,1184.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20870,4.0,1325000.0,12.4,3108.0,4.0,2.0,2.0,676.0,133.0,1970.0,9028.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20871,5.0,1350000.0,12.4,3108.0,5.0,2.0,3.0,770.0,230.0,1980.0,9028.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20872,3.0,614000.0,28.8,3177.0,3.0,1.0,3.0,512.0,133.0,1970.0,3533.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20873,3.0,676500.0,28.5,3802.0,3.0,1.0,2.0,717.0,133.0,1970.0,8443.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20874,5.0,1000000.0,19.6,3076.0,3.0,1.0,2.0,512.0,133.0,1970.0,10926.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20875,3.0,754000.0,24.8,3156.0,3.0,1.0,1.0,512.0,139.0,1960.0,10788.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20876,2.0,330000.0,38.0,3199.0,3.0,1.0,2.0,512.0,133.0,1970.0,17055.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20877,5.0,655888.0,38.0,3199.0,5.0,3.0,4.0,564.0,250.0,1983.0,17055.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20878,2.0,565000.0,7.3,3146.0,3.0,1.0,2.0,512.0,133.0,1970.0,10412.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20879,3.0,696000.0,16.7,3150.0,3.0,1.0,2.0,512.0,133.0,1970.0,15321.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20880,3.0,756000.0,11.2,3046.0,3.0,1.0,2.0,512.0,133.0,1970.0,8870.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20881,5.0,735000.0,20.4,3059.0,5.0,3.0,2.0,743.0,283.0,2005.0,4864.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20882,4.0,870000.0,8.8,3081.0,4.0,2.0,3.0,512.0,133.0,1970.0,2947.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20883,3.0,641000.0,18.4,3029.0,3.0,2.0,2.0,512.0,133.0,1970.0,13830.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20884,3.0,621000.0,18.4,3029.0,3.0,2.0,1.0,512.0,160.0,1985.0,13830.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20885,3.0,801000.0,11.7,3033.0,3.0,2.0,1.0,603.0,153.0,1970.0,5629.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20886,4.0,635000.0,41.0,3910.0,4.0,2.0,2.0,512.0,133.0,1970.0,8743.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20887,4.0,760000.0,12.7,3085.0,3.0,1.0,2.0,512.0,133.0,1970.0,4168.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20888,4.0,870000.0,12.7,3085.0,3.0,1.0,2.0,512.0,133.0,1970.0,4168.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20889,3.0,413000.0,29.8,3338.0,3.0,1.0,6.0,731.0,101.0,1970.0,4718.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20890,3.0,431500.0,29.8,3338.0,3.0,1.0,4.0,738.0,86.0,1990.0,4718.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20891,3.0,720000.0,29.8,3338.0,3.0,1.0,3.0,1010.0,96.0,1980.0,4718.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20892,4.0,1111000.0,17.2,3132.0,4.0,2.0,2.0,648.0,133.0,1982.0,6871.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20893,3.0,1400000.0,6.2,3039.0,3.0,1.0,1.0,388.0,157.0,1930.0,6232.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20894,3.0,1275000.0,6.2,3039.0,3.0,1.0,2.0,242.0,111.0,1910.0,6232.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20895,3.0,850000.0,21.5,3195.0,3.0,2.0,2.0,591.0,130.0,1980.0,3650.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20896,3.0,1460000.0,14.2,3149.0,3.0,1.0,2.0,512.0,133.0,1970.0,13366.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20897,1.0,1820000.0,14.2,3149.0,1.0,1.0,1.0,919.0,158.0,2017.0,13366.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20898,3.0,1085000.0,5.3,3070.0,3.0,1.0,1.0,452.0,97.0,1980.0,11364.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20899,3.0,1000000.0,15.4,3131.0,3.0,2.0,1.0,512.0,133.0,1970.0,4973.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20900,2.0,462000.0,1.8,3052.0,3.0,1.0,2.0,512.0,133.0,1970.0,2309.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20902,1.0,289000.0,8.5,3044.0,3.0,1.0,2.0,512.0,133.0,1970.0,7485.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20903,2.0,540000.0,8.5,3044.0,3.0,1.0,2.0,512.0,133.0,1970.0,7485.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20904,3.0,950000.0,8.5,3044.0,3.0,1.0,3.0,471.0,133.0,1970.0,7485.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20905,4.0,750000.0,14.7,3030.0,4.0,2.0,3.0,585.0,133.0,1970.0,15542.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20906,4.0,635000.0,14.7,3030.0,4.0,2.0,2.0,636.0,210.0,2002.0,15542.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20907,4.0,758000.0,14.7,3030.0,4.0,3.0,2.0,512.0,458.0,2015.0,15542.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20908,4.0,905000.0,8.4,3072.0,4.0,1.0,2.0,481.0,133.0,1965.0,14577.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20909,3.0,700000.0,12.0,3073.0,3.0,1.0,2.0,512.0,133.0,1970.0,21650.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20910,3.0,1010000.0,19.9,3134.0,3.0,2.0,2.0,512.0,133.0,1970.0,7785.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20911,4.0,900000.0,23.5,3178.0,4.0,2.0,2.0,612.0,236.0,2002.0,11667.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20912,3.0,450000.0,20.6,3064.0,3.0,1.0,2.0,512.0,133.0,1970.0,5833.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20913,2.0,835000.0,1.9,3205.0,3.0,1.0,2.0,512.0,133.0,1970.0,5943.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20914,2.0,785000.0,2.7,3141.0,3.0,1.0,2.0,512.0,133.0,1970.0,14887.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20915,4.0,670000.0,31.7,3429.0,4.0,2.0,2.0,690.0,133.0,1970.0,14092.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20916,3.0,475000.0,18.4,3029.0,3.0,2.0,2.0,512.0,133.0,1970.0,10160.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20917,4.0,1400000.0,7.0,3071.0,4.0,2.0,5.0,555.0,133.0,1970.0,8870.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20918,3.0,810000.0,7.0,3071.0,3.0,2.0,2.0,482.0,133.0,1970.0,8870.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20919,2.0,541000.0,7.0,3071.0,3.0,1.0,2.0,512.0,133.0,1970.0,8870.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20920,4.0,603000.0,18.4,3029.0,4.0,2.0,2.0,400.0,170.0,2016.0,5811.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20921,3.0,590000.0,12.9,3043.0,3.0,1.0,5.0,498.0,133.0,1970.0,3296.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20922,4.0,1560000.0,17.2,3133.0,4.0,2.0,3.0,512.0,259.0,2005.0,4280.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20923,3.0,950000.0,8.9,3084.0,3.0,2.0,2.0,512.0,133.0,1970.0,2698.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20924,3.0,411000.0,44.2,3756.0,3.0,1.0,2.0,679.0,136.0,1985.0,3988.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20925,3.0,1062000.0,14.7,3152.0,3.0,2.0,2.0,727.0,133.0,1970.0,7082.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20926,5.0,1162000.0,21.1,3113.0,5.0,3.0,2.0,1070.0,300.0,1985.0,2003.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20927,4.0,1266000.0,21.5,3195.0,4.0,2.0,2.0,512.0,265.0,1970.0,709.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20928,2.0,350000.0,6.4,3012.0,3.0,1.0,2.0,512.0,133.0,1970.0,5058.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20930,3.0,496000.0,27.2,3024.0,3.0,2.0,2.0,529.0,135.0,1995.0,5262.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20931,3.0,500500.0,27.2,3024.0,3.0,1.0,2.0,512.0,133.0,1970.0,5262.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20932,2.0,1300000.0,3.0,3067.0,2.0,1.0,1.0,113.0,133.0,1900.0,4019.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20933,2.0,505000.0,3.0,3067.0,3.0,1.0,2.0,512.0,133.0,1970.0,4019.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20934,3.0,940000.0,3.0,3067.0,3.0,1.0,2.0,512.0,133.0,1970.0,4019.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20935,3.0,1150000.0,7.5,3040.0,3.0,2.0,1.0,224.0,193.0,2013.0,1543.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20936,4.0,560000.0,14.0,3021.0,4.0,1.0,2.0,546.0,149.0,1978.0,1899.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20937,4.0,2200000.0,3.0,3206.0,4.0,3.0,2.0,177.0,133.0,1970.0,3280.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20939,2.0,1250000.0,3.0,3206.0,3.0,1.0,2.0,512.0,133.0,1970.0,3280.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20940,3.0,635000.0,10.5,3020.0,3.0,1.0,2.0,578.0,133.0,1970.0,2185.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20941,2.0,375790.0,10.5,3020.0,3.0,1.0,2.0,512.0,133.0,1970.0,2185.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20942,3.0,1050000.0,11.0,3018.0,3.0,1.0,2.0,512.0,133.0,1970.0,5301.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20943,5.0,670000.0,15.5,3028.0,5.0,2.0,4.0,530.0,133.0,1970.0,7630.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20944,3.0,760000.0,9.4,3025.0,3.0,1.0,2.0,512.0,133.0,1970.0,5132.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20945,3.0,840000.0,9.4,3025.0,3.0,1.0,3.0,535.0,534.0,1970.0,5132.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20946,4.0,940000.0,9.4,3025.0,4.0,3.0,1.0,512.0,206.0,2010.0,5132.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20947,3.0,755000.0,9.4,3025.0,3.0,1.0,2.0,512.0,133.0,1970.0,5132.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20948,2.0,1025000.0,9.4,3025.0,2.0,1.0,2.0,702.0,133.0,1986.0,5132.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20949,3.0,615000.0,12.8,3022.0,3.0,1.0,3.0,512.0,133.0,1970.0,1281.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20950,1.0,500000.0,6.3,3143.0,3.0,1.0,2.0,512.0,133.0,1970.0,4836.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20951,3.0,1275000.0,4.3,3032.0,3.0,2.0,2.0,512.0,133.0,1970.0,6567.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20952,3.0,1155000.0,4.3,3032.0,3.0,1.0,1.0,257.0,133.0,1970.0,6567.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20953,2.0,1365000.0,4.3,3032.0,2.0,2.0,2.0,320.0,117.0,1950.0,6567.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20954,3.0,1200000.0,10.2,3147.0,3.0,1.0,2.0,512.0,133.0,1970.0,3052.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20955,4.0,1425000.0,10.2,3147.0,4.0,2.0,2.0,512.0,133.0,1970.0,2894.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20956,4.0,1232000.0,21.5,3195.0,4.0,3.0,2.0,512.0,133.0,1970.0,2243.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20957,4.0,915000.0,21.5,3195.0,4.0,2.0,1.0,512.0,133.0,1970.0,2243.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20958,4.0,1030000.0,9.5,3034.0,4.0,2.0,3.0,648.0,133.0,1970.0,4502.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20959,3.0,1100000.0,9.5,3034.0,3.0,2.0,2.0,668.0,153.0,1980.0,4502.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20960,3.0,880000.0,9.5,3034.0,3.0,1.0,1.0,547.0,133.0,1970.0,4502.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20961,3.0,790000.0,9.5,3034.0,3.0,2.0,2.0,537.0,140.0,1970.0,4502.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20962,3.0,450000.0,37.5,3340.0,3.0,2.0,1.0,1107.0,133.0,1970.0,2871.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
